1649455487, 89, discharging
1650381980, 74, discharging
1650328362, 21, discharging
1649949893, 47, discharging
1650329187, 16, discharging
1650553192, 34, charging
1650403225, 84, charging
1649955695, 77, charging
1650555341, 74, charging
1650330206, 24, charging
1650046906, 51, discharging
1649355224, 66, charging
1649953309, 33, discharging
1649957108, 93, charging
1649694809, 76, discharging
1650332413, 70, charging
1650380724, 84, discharging
1649957262, 94, charging
1650492422, 77, discharging
1650385201, 47, discharging
1649698084, 87, charging
1650331054, 43, charging
1650331774, 59, charging
1650332127, 65, charging
1650400484, 46, charging
1649955870, 80, charging
1650401801, 65, charging
1649356189, 83, charging
1649954260, 51, charging
1649778605, 79, discharging
1650402610, 76, charging
1650404341, 94, charging
1649453139, 88, charging
1649451052, 61, discharging
1650331185, 46, charging
1650555393, 75, charging
1649697616, 81, charging
1649954314, 52, charging
1650382376, 70, discharging
1650555790, 82, charging
1649362296, 77, discharging
1649955081, 66, charging
1649956606, 89, charging
1650490708, 84, discharging
1650380507, 86, discharging
1649355120, 64, charging
1649451427, 59, discharging
1649954640, 58, charging
1650330702, 35, charging
1649453038, 87, charging
1650404202, 93, charging
1649452449, 79, charging
1649956226, 85, charging
1650045761, 60, discharging
1650332528, 72, charging
1649949317, 53, discharging
1649452129, 73, charging
1649971421, 92, discharging
1650046640, 53, discharging
1649452181, 74, charging
1649955192, 68, charging
1649707176, 98, discharging
1650407044, 95, charging
1649949439, 52, discharging
1650493993, 70, discharging
1650553461, 39, charging
1650409004, 99, discharging
1650333699, 89, charging
1649355103, 63, charging
1650047197, 49, discharging
1650046768, 52, discharging
1650331668, 57, charging
1650489159, 95, discharging
1650329356, 15, discharging
1650053192, 32, discharging
1649696857, 67, charging
1649700196, 99, charging
1649948956, 56, discharging
1649955025, 65, charging
1649452572, 81, charging
1650402234, 71, charging
1650331900, 61, charging
1650490583, 85, discharging
1649356532, 87, charging
1649978227, 83, discharging
1650401183, 57, charging
1649948320, 61, discharging
1650553739, 44, charging
1649356739, 89, charging
1650332758, 76, charging
1649953680, 39, charging
1649451503, 61, charging
1649451920, 69, charging
1650384934, 50, discharging
1649453653, 93, charging
1649954858, 62, charging
1650555134, 70, charging
1650406551, 94, discharging
1649967549, 97, discharging
1649361532, 79, discharging
1649696962, 69, charging
1649952739, 35, discharging
1649776451, 92, discharging
1649455249, 90, discharging
1650388616, 42, discharging
1650489746, 91, discharging
1650554707, 62, charging
1650401415, 60, charging
1650555076, 69, charging
1649356438, 86, charging
1650404885, 97, charging
1650382169, 72, discharging
1649359386, 84, discharging
1650329807, 15, charging
1650399633, 36, charging
1650399948, 41, charging
1649948494, 60, discharging
1650401737, 64, charging
1649780527, 70, discharging
1649980333, 70, discharging
1650408044, 100, discharging
1650553145, 33, charging
1650554759, 63, charging
1650555606, 79, charging
1649448215, 68, discharging
1649540308, 83, discharging
1650384153, 56, discharging
1649698968, 94, charging
1650406765, 93, discharging
1650402009, 68, charging
1649978623, 80, discharging
1650520178, 43, discharging
1650330029, 20, charging
1649780078, 72, discharging
1650400117, 40, discharging
1650411720, 100, fully-charged
1649696064, 67, discharging
1650558293, 100, discharging
1650405115, 98, charging
1649452025, 71, charging
1649953942, 44, charging
1649977728, 86, discharging
1650401319, 59, charging
1650327306, 27, discharging
1650045968, 58, discharging
1650489310, 94, discharging
1649779651, 74, discharging
1649697552, 80, charging
1649954475, 55, charging
1649451454, 60, charging
1649971078, 94, discharging
1649952980, 34, discharging
1649955528, 74, charging
1650402885, 80, discharging
1650330610, 33, charging
1650555238, 72, charging
1649698186, 88, charging
1649355918, 79, charging
1649355589, 73, charging
1650399889, 40, charging
1649697753, 83, charging
1650332240, 67, charging
1649451763, 66, charging
1649449305, 63, discharging
1650384634, 52, discharging
1650330294, 26, charging
1650331142, 45, charging
1650331232, 47, charging
1650404030, 92, discharging
1650400630, 49, charging
1649355380, 69, charging
1650332014, 63, charging
1650333925, 91, charging
1650333598, 88, charging
1650555446, 76, charging
1650045869, 59, discharging
1649452286, 76, charging
1650048801, 40, discharging
1650521516, 37, discharging
1649949196, 54, discharging
1650554279, 54, charging
1650554812, 64, charging
1650491060, 81, discharging
1650557787, 98, charging
1650495156, 65, discharging
1650556999, 94, charging
1650329896, 17, charging
1650049400, 37, discharging
1650554159, 52, charging
1650407334, 97, charging
1649362835, 76, discharging
1650048664, 41, discharging
1650385096, 48, discharging
1650329985, 19, charging
1649951943, 39, discharging
1650383043, 65, discharging
1649955136, 67, charging
1650404438, 95, discharging
1650520589, 41, discharging
1650555664, 80, charging
1650332184, 66, charging
1649699589, 97, charging
1650328614, 19, discharging
1650517990, 54, discharging
1649949561, 51, discharging
1649452392, 78, charging
1649954968, 64, charging
1649459297, 84, discharging
1650496409, 60, discharging
1649953628, 38, charging
1650332992, 80, charging
1650402300, 72, charging
1649697681, 82, charging
1649703463, 99, discharging
1650326903, 29, discharging
1650401498, 61, discharging
1649955303, 70, charging
1649356115, 82, charging
1649356857, 90, charging
1649955751, 78, charging
1649357341, 90, discharging
1650556373, 89, charging
1649952144, 38, discharging
1649348876, 62, discharging
1649697172, 73, charging
1650383782, 59, discharging
1650382255, 71, discharging
1649355484, 71, charging
1650047770, 46, discharging
1649776710, 90, discharging
1650331325, 50, charging
1650384514, 53, discharging
1649452076, 72, charging
1650048976, 39, discharging
1649355536, 72, charging
1649451712, 65, charging
1650380836, 83, discharging
1650383903, 58, discharging
1650385333, 46, discharging
1649360339, 82, discharging
1650400354, 44, charging
1649955584, 75, charging
1649453608, 92, charging
1649979019, 77, discharging
1650400844, 52, charging
1650518392, 52, discharging
1650553627, 42, charging
1650399715, 38, charging
1650554970, 67, charging
1650403689, 89, discharging
1650556603, 91, charging
1650492266, 78, discharging
1650520385, 42, discharging
